Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
500,0625,13.62,0632,12.18,0542,38.81,0652,8.63,0676,4.63,05CE,2268.01,0DB2,5351.04,0CC8,4993.89,0D55,5209.1,0D5F,5224.36,01,4.66,32,233.06,02,9.32,01,4.66,00,0,A5,4.2,0803,-6.07,BB,3.37
505,0629,13.18,062A,13.07,0548,38.15,0652,8.63,0677,4.52,05A6,2206.96,0DAD,5343.41,0CB5,4964.9,0D4A,5192.31,0D5D,5221.31,01,4.66,32,233.06,02,9.32,01,4.66,00,0,A5,4.2,0803,-6.07,BB,3.37
510,062C,12.84,0620,14.18,054E,37.48,0653,8.52,0678,4.41,067C,2533.58,0DA9,5337.3,0C9D,4928.27,0D3E,5173.99,0D5A,5216.73,01,4.66,32,233.06,01,4.66,01,4.66,00,0,A5,4.2,0806,-14.85,BB,3.37
515,062F,12.51,061A,14.84,0552,37.04,0655,8.29,0679,4.3,06CD,2657.2,0D9C,5317.46,0C80,4884,0D2C,5146.52,0D55,5209.1,01,4.66,31,228.39,01,4.66,01,4.66,00,0,A5,4.2,0805,-11.93,BB,3.37
520,0630,12.4,0612,15.73,0559,36.26,0654,8.41,067A,4.19,06FB,2727.41,0D8E,5296.09,0C5F,4833.64,0D17,5114.47,0D50,5201.47,01,4.66,32,233.06,01,4.66,01,4.66,01,4.66,A5,4.2,0806,-14.85,BB,3.37
525,062C,12.84,060B,16.51,055F,35.59,0656,8.18,067C,3.97,0719,2773.2,0D7E,5271.67,0C45,4793.96,0CFF,5077.84,0D49,5190.78,01,4.66,32,233.06,01,4.66,01,4.66,01,4.66,A5,4.2,0807,-17.78,BB,3.37
530,062B,12.96,0604,17.28,0566,34.82,0658,7.96,067C,3.97,072E,2805.25,0D69,5239.62,0C35,4769.54,0CE4,5036.63,0D3B,5169.41,01,4.66,31,228.39,01,4.66,01,4.66,02,9.32,A5,4.2,0807,-17.78,BB,3.37
535,0624,13.73,05FE,17.95,056D,34.04,065A,7.74,067D,3.86,073E,2829.67,0D45,5184.68,0C33,4766.48,0CC3,4986.26,0D1F,5126.68,01,4.66,31,228.39,01,4.66,01,4.66,03,13.98,A5,4.2,0807,-17.78,BB,3.37
540,061B,14.73,05F9,18.5,0575,33.15,065C,7.52,067E,3.74,0748,2844.93,0D19,5117.52,0C35,4769.54,0C9F,4931.32,0CFA,5070.21,01,4.66,30,223.73,01,4.66,00,0,05,23.31,A5,4.2,0809,-23.64,BB,3.37
545,0616,15.29,05F7,18.73,057B,32.49,065E,7.3,067F,3.63,0751,2858.67,0CE5,5038.16,0C35,4769.54,0C72,4862.64,0CCE,5003.05,01,4.66,2B,200.43,02,9.32,01,4.66,06,27.97,A5,4.2,080B,-29.5,BB,3.37
550,060D,16.28,05F4,19.06,0582,31.71,0661,6.96,0680,3.52,0758,2869.35,0BDB,4632.17,0BBE,4587.91,0B9E,4539.07,0BD4,4621.49,01,4.66,27,181.78,05,23.31,02,9.32,08,37.29,A4,4.17,07F8,26.14,BB,3.37
555,0604,17.28,05F4,19.06,0589,30.93,0664,6.63,0680,3.52,075B,2873.93,0BD7,4626.07,0BB4,4572.65,0B8E,4514.65,0BD1,4616.91,01,4.66,1A,121.19,05,23.31,01,4.66,09,41.95,A4,4.17,07E8,73,BB,3.37
560,05FB,18.28,05F5,18.95,0590,30.16,0667,6.3,0681,3.41,0757,2867.83,0BD0,4615.38,0BBC,4584.86,0B97,4528.39,0BCE,4612.33,01,4.66,16,102.54,04,18.64,01,4.66,09,41.95,A4,4.17,07EF,52.5,BB,3.37
565,05F3,19.17,05F7,18.73,0597,29.38,066A,5.96,0681,3.41,0751,2858.67,0BD0,4615.38,0BB5,4574.18,0BCD,4610.81,0BCD,4610.81,01,4.66,18,111.87,05,23.31,0D,60.59,0A,46.61,A4,4.17,07EB,64.21,BB,3.37
570,05E8,20.39,05F8,18.62,059C,28.82,066B,5.85,0681,3.41,0746,2841.88,0C92,4911.48,0C1B,4729.85,0C99,4922.16,0C8C,4902.32,01,4.66,15,97.88,01,4.66,1C,130.51,09,41.95,A5,4.2,0815,-58.78,BB,3.37
575,05E0,21.28,05FB,18.28,05A1,28.27,066C,5.74,0682,3.3,073C,2826.62,0D13,5108.36,0C14,4719.17,0D2E,5149.57,0D1E,5125.15,01,4.66,0A,46.61,01,4.66,25,172.46,07,32.63,A5,4.2,0812,-50,BB,3.37
580,05D8,22.17,05FB,18.28,05A8,27.49,066A,5.96,0682,3.3,072D,2803.72,0D42,5180.1,0C1F,4735.96,0D71,5251.83,0D5B,5218.25,01,4.66,04,18.64,01,4.66,2C,205.09,05,23.31,A5,4.2,0812,-50,BB,3.37
585,05D1,22.94,05FC,18.17,05AE,26.83,0668,6.19,0682,3.3,071D,2779.3,0D4F,5199.94,0C3F,4784.8,0D9B,5315.93,0D7B,5267.09,01,4.66,02,9.32,01,4.66,30,223.73,04,18.64,A5,4.2,0812,-50,BB,3.37
590,05CA,23.72,05FD,18.06,05B3,26.27,0664,6.63,0682,3.3,070A,2750.31,0D4C,5195.36,0C6F,4858.06,0DB5,5355.62,0D91,5300.67,01,4.66,01,4.66,01,4.66,30,223.73,03,13.98,A5,4.2,0811,-47.07,BB,3.37
595,05C4,24.39,05FC,18.17,05BA,25.5,065E,7.3,0682,3.3,06F1,2712.15,0D45,5184.68,0CA2,4935.9,0DC3,5376.98,0D9B,5315.93,01,4.66,01,4.66,01,4.66,31,228.39,02,9.32,A5,4.2,0814,-55.85,BB,3.37
600,05C2,24.61,05FE,17.95,05BE,25.05,0658,7.96,0682,3.3,06D9,2675.52,0D3B,5169.41,0CC4,4987.79,0DCD,5392.25,0DA2,5326.62,01,4.66,01,4.66,01,4.66,31,228.39,02,9.32,A5,4.2,0814,-55.85,BB,3.37
605,05C0,24.83,05FF,17.84,05C3,24.5,0650,8.85,0682,3.3,06B4,2619.05,0D2C,5146.52,0CE6,5039.68,0DCA,5387.67,0DA3,5328.14,01,4.66,01,4.66,01,4.66,31,228.39,02,9.32,A5,4.2,0810,-44.14,BB,3.37
610,05BF,24.94,05FF,17.84,05C7,24.05,0648,9.74,0681,3.41,0686,2548.84,0D1A,5119.05,0CFF,5077.84,0DCD,5392.25,0DA3,5328.14,01,4.66,01,4.66,01,4.66,31,228.39,02,9.32,A5,4.2,0810,-44.14,BB,3.37
615,05C1,24.72,0600,17.73,05CC,23.5,0642,10.4,0682,3.3,0678,2527.47,0D08,5091.58,0D0E,5100.73,0DC7,5383.09,0D9D,5318.99,01,4.66,01,4.66,01,4.66,31,228.39,02,9.32,A5,4.2,080E,-38.28,BB,3.37
620,05C4,24.39,0603,17.39,05CF,23.16,0639,11.4,0682,3.3,067C,2533.58,0CF2,5058,0D18,5116,0DBF,5370.88,0D94,5305.25,01,4.66,01,4.66,01,4.66,30,223.73,02,9.32,A5,4.2,080E,-38.28,BB,3.37
625,05C7,24.05,0604,17.28,05D3,22.72,0631,12.29,0682,3.3,067C,2533.58,0CDE,5027.47,0D1B,5120.57,0DB3,5352.56,0D8D,5294.57,01,4.66,01,4.66,01,4.66,2F,219.07,02,9.32,A5,4.2,080C,-32.43,BB,3.37
630,05C9,23.83,0608,16.84,05D5,22.5,062A,13.07,0682,3.3,067E,2536.63,0CC3,4986.26,0D18,5116,0DA3,5328.14,0D7E,5271.67,01,4.66,01,4.66,01,4.66,30,223.73,02,9.32,A5,4.2,080D,-35.35,BB,3.37
635,05CA,23.72,060A,16.62,05D7,22.28,0622,13.95,0682,3.3,067C,2533.58,0CA9,4946.58,0D0F,5102.26,0D90,5299.15,0D69,5239.62,01,4.66,01,4.66,01,4.66,30,223.73,03,13.98,A5,4.2,080B,-29.5,BB,3.37
640,05CC,23.5,060D,16.28,05DB,21.83,061D,14.51,0683,3.19,0677,2525.95,0C8E,4905.37,0D00,5079.37,0D78,5262.52,0D55,5209.1,01,4.66,01,4.66,01,4.66,2F,219.07,03,13.98,A5,4.2,080B,-29.5,BB,3.37
645,05CE,23.28,0610,15.95,05DE,21.5,0617,15.17,0684,3.08,0670,2515.26,0C6F,4858.06,0CE5,5038.16,0D53,5206.04,0D33,5157.2,01,4.66,01,4.66,01,4.66,31,228.39,04,18.64,A5,4.2,0809,-23.64,BB,3.37
650,05D0,23.05,0614,15.51,05DD,21.61,0613,15.62,0684,3.08,0668,2503.05,0C4A,4801.59,0CBB,4974.05,0D15,5111.42,0CF8,5067.16,01,4.66,01,4.66,02,9.32,2F,219.07,04,18.64,A5,4.2,0806,-14.85,BB,3.37
655,05D1,22.94,0619,14.95,05E5,20.72,0610,15.95,0685,2.97,065F,2489.32,0C16,4722.22,0C49,4800.06,0C7E,4880.95,0C65,4842.8,01,4.66,01,4.66,03,13.98,2F,219.07,05,23.31,A5,4.2,0807,-17.78,BB,3.37
660,05D4,22.61,061D,14.51,05E9,20.28,0610,15.95,0688,2.63,0654,2472.53,0B92,4520.76,0BB3,4571.12,0BD6,4624.54,0BC3,4595.54,01,4.66,02,9.32,04,18.64,22,158.48,06,27.97,A5,4.2,07F8,26.14,BB,3.37
665,05D6,22.39,0621,14.07,05ED,19.84,0610,15.95,0687,2.75,0649,2455.74,0B73,4473.44,0BFC,4682.54,0C4C,4804.64,0C64,4841.27,01,4.66,02,9.32,05,23.31,15,97.88,04,18.64,A4,4.17,07CC,154.99,BB,3.37
670,05D9,22.06,0624,13.73,05F1,19.39,0612,15.73,0689,2.52,063E,2438.95,0B46,4404.76,0C57,4821.43,0C91,4909.95,0AE6,4258.24,01,4.66,01,4.66,05,23.31,0E,65.26,09,41.95,A5,4.2,07E3,87.64,BB,3.37
675,05DC,21.72,062A,13.07,05F5,18.95,0614,15.51,068A,2.41,0634,2423.69,0BBD,4586.39,0BB4,4572.65,0BC5,4598.6,0BD3,4619.96,01,4.66,09,41.95,05,23.31,0D,60.59,0F,69.92,A4,4.17,07F0,49.57,BB,3.37
680,05DF,21.39,062D,12.73,05F8,18.62,0614,15.51,068B,2.3,062A,2408.42,0BDC,4633.7,0BB9,4580.28,0BC1,4592.49,0BDB,4632.17,01,4.66,15,97.88,06,27.97,0C,55.93,14,93.22,A4,4.17,07FE,8.57,BB,3.37
685,05E2,21.06,062F,12.51,05FB,18.28,0617,15.17,068A,2.41,061E,2390.11,0CF2,5058,0C9A,4923.69,0CD7,5016.79,0CFB,5071.73,01,4.66,1C,130.51,02,9.32,04,18.64,19,116.53,A5,4.2,080D,-35.35,BB,3.37
690,05E6,20.61,0631,12.29,05FE,17.95,0619,14.95,0687,2.75,0613,2373.32,0D64,5231.99,0CA1,4934.37,0CFB,5071.73,0D78,5262.52,01,4.66,1A,121.19,01,4.66,01,4.66,1C,130.51,A5,4.2,080B,-29.5,BB,3.37
695,05E6,20.61,0631,12.29,05FE,17.95,0619,14.95,0687,2.75,0613,2373.32,0D64,5231.99,0CA1,4934.37,0CFB,5071.73,0D78,5262.52,01,4.66,1A,121.19,01,4.66,01,4.66,1C,130.51,A5,4.2,080B,-29.5,BB,3.37
700,05EE,19.72,062F,12.51,0604,17.28,061D,14.51,0686,2.86,05F5,2327.53,0DB9,5361.72,0CAB,4949.63,0CE9,5044.26,0DCE,5393.77,01,4.66,14,93.22,01,4.66,01,4.66,1F,144.49,A5,4.2,0807,-17.78,BB,3.37
705,05F2,19.28,062B,12.96,0606,17.06,061E,14.4,0684,3.08,05E2,2298.53,0DC6,5381.56,0CAF,4955.74,0CDB,5022.89,0DE0,5421.25,01,4.66,13,88.56,01,4.66,01,4.66,20,149.16,A5,4.2,0809,-23.64,BB,3.37
710,05F7,18.73,0627,13.4,0609,16.73,061F,14.29,067F,3.63,05C9,2260.38,0DD1,5398.35,0CB3,4961.84,0CCC,5000,0DEB,5438.03,01,4.66,11,79.24,01,4.66,01,4.66,22,158.48,A5,4.2,0808,-20.71,BB,3.37
715,05F7,18.73,0627,13.4,0609,16.73,061F,14.29,067F,3.63,05C9,2260.38,0DD1,5398.35,0CB3,4961.84,0CCC,5000,0DEB,5438.03,01,4.66,11,79.24,01,4.66,01,4.66,22,158.48,A5,4.2,0808,-20.71,BB,3.37
720,0600,17.73,061B,14.73,060F,16.06,0623,13.84,0677,4.52,059A,2188.64,0DD5,5404.46,0CBC,4975.58,0CAC,4951.16,0DF5,5453.3,01,4.66,0E,65.26,01,4.66,01,4.66,24,167.8,A5,4.2,0807,-17.78,BB,3.37
725,0604,17.28,061A,14.84,0610,15.95,0626,13.51,0673,4.97,058D,2168.8,0DD0,5396.83,0CC2,4984.74,0C9C,4926.74,0DF1,5447.19,01,4.66,0D,60.59,01,4.66,01,4.66,25,172.46,A5,4.2,0809,-23.64,BB,3.37
730,0608,16.84,060F,16.06,0612,15.73,0628,13.29,066F,5.41,0647,2452.69,0DCC,5390.72,0CC7,4992.37,0C8A,4899.27,0DEE,5442.61,01,4.66,0B,51.27,01,4.66,00,0,26,177.12,A5,4.2,080A,-26.57,BB,3.37
735,060C,16.4,0608,16.84,0615,15.4,062B,12.96,066A,5.96,06A0,2588.52,0DC2,5375.46,0CCD,5001.53,0C76,4868.74,0DE8,5433.46,01,4.66,0A,46.61,01,4.66,01,4.66,26,177.12,A5,4.2,080A,-26.57,BB,3.37
740,060F,16.06,0601,17.62,0618,15.06,062E,12.62,0665,6.52,06D6,2670.94,0DB5,5355.62,0CD5,5013.74,0C5E,4832.11,0DDE,5418.19,01,4.66,0A,46.61,01,4.66,01,4.66,28,186.44,A5,4.2,080B,-29.5,BB,3.37
745,060F,16.06,05FC,18.17,0618,15.06,0631,12.29,0660,7.07,06F2,2713.68,0DA9,5337.3,0CDB,5022.89,0C48,4798.53,0DD2,5399.88,01,4.66,08,37.29,01,4.66,01,4.66,28,186.44,A5,4.2,080A,-26.57,BB,3.37
750,060D,16.28,05F7,18.73,061C,14.62,0634,11.96,065C,7.52,070A,2750.31,0D99,5312.88,0CE3,5035.1,0C2B,4754.27,0DC5,5380.04,01,4.66,08,37.29,01,4.66,01,4.66,29,191.11,A5,4.2,080A,-26.57,BB,3.37
755,0609,16.73,05F2,19.28,061E,14.4,0637,11.62,0658,7.96,071C,2777.78,0D82,5277.78,0CEB,5047.31,0C09,4702.38,0DB0,5347.99,01,4.66,07,32.63,01,4.66,01,4.66,2B,200.43,A5,4.2,080D,-35.35,BB,3.37
760,0605,17.17,05EF,19.61,0620,14.18,063B,11.18,0653,8.52,072B,2800.67,0D62,5228.94,0CF4,5061.05,0BDA,4630.65,0D94,5305.25,01,4.66,06,27.97,01,4.66,01,4.66,2B,200.43,A5,4.2,080E,-38.28,BB,3.37
765,0600,17.73,05ED,19.84,0622,13.95,063D,10.96,0650,8.85,0737,2818.99,0D37,5163.31,0CFB,5071.73,0BA2,4545.18,0D6B,5242.67,01,4.66,05,23.31,01,4.66,00,0,2C,205.09,A5,4.2,080C,-32.43,BB,3.37
770,05F9,18.5,05ED,19.84,0624,13.73,0642,10.4,064D,9.18,073B,2825.09,0CF7,5065.63,0CEF,5053.42,0B5F,4442.92,0D37,5163.31,01,4.66,04,18.64,03,13.98,01,4.66,2C,205.09,A5,4.2,080E,-38.28,BA,3.75
775,05EF,19.61,05ED,19.84,0622,13.95,0647,9.85,064A,9.52,073D,2828.14,0BC1,4592.49,0BC9,4604.7,0AF7,4284.19,0BF3,4668.8,01,4.66,0A,46.61,0A,46.61,00,0,2F,219.07,A5,4.2,080D,-35.35,BA,3.75
780,05E9,20.28,05EE,19.72,0628,13.29,0649,9.63,0647,9.85,0739,2822.04,0CAC,4951.16,0CBF,4980.16,0C93,4913,0CED,5050.37,01,4.66,03,13.98,06,27.97,01,4.66,26,177.12,A5,4.2,0804,-9,BA,3.75
785,05E1,21.17,05F1,19.39,062A,13.07,064C,9.29,0647,9.85,0734,2814.41,0C34,4768.01,0C32,4764.96,0C37,4772.59,0C43,4790.9,01,4.66,08,37.29,0A,46.61,0E,65.26,25,172.46,A5,4.2,080D,-35.35,BA,3.75
790,05D9,22.06,05F3,19.17,062C,12.84,064E,9.07,0645,10.07,072E,2805.25,0CA0,4932.84,0CAA,4948.11,0CBF,4980.16,0CCC,5000,01,4.66,05,23.31,08,37.29,19,116.53,1D,135.17,A5,4.2,080F,-41.21,BA,3.75
795,05CF,23.16,05F4,19.06,062E,12.62,064E,9.07,0644,10.18,0725,2791.51,0CCB,4998.47,0CE4,5036.63,0D02,5082.42,0D02,5082.42,01,4.66,02,9.32,06,27.97,24,167.8,16,102.54,A5,4.2,080D,-35.35,BA,3.75
800,05C7,24.05,05F6,18.84,0630,12.4,064D,9.18,0644,10.18,0718,2771.67,0CE1,5032.05,0D30,5152.63,0D72,5253.36,0D63,5230.46,01,4.66,01,4.66,02,9.32,25,172.46,09,41.95,A5,4.2,080D,-35.35,BA,3.75
805,05C1,24.72,05F7,18.73,0631,12.29,064A,9.52,0645,10.07,070B,2751.83,0CE6,5039.68,0D34,5158.73,0D74,5256.41,0D5D,5221.31,01,4.66,01,4.66,03,13.98,2C,205.09,06,27.97,A5,4.2,080D,-35.35,BA,3.75
810,05BB,25.38,05F9,18.5,0632,12.18,0648,9.74,0646,9.96,06FB,2727.41,0CED,5050.37,0D41,5178.57,0D88,5286.94,0D5B,5218.25,01,4.66,01,4.66,02,9.32,2F,219.07,02,9.32,A5,4.2,080B,-29.5,BA,3.75
815,05B6,25.94,05FA,18.39,0634,11.96,0642,10.4,0647,9.85,06E6,2695.36,0CF3,5059.52,0D4B,5193.83,0D99,5312.88,0D46,5186.2,01,4.66,01,4.66,02,9.32,31,228.39,00,0,A5,4.2,0808,-20.71,BA,3.75
820,05B2,26.38,05FD,18.06,0635,11.85,063D,10.96,0648,9.74,06D0,2661.78,0CFB,5071.73,0D55,5209.1,0DA2,5326.62,0D28,5140.42,01,4.66,01,4.66,02,9.32,33,237.72,00,0,A5,4.2,0809,-23.64,BA,3.75
825,05B0,26.61,05FD,18.06,0636,11.73,0637,11.62,0649,9.63,06B4,2619.05,0D00,5079.37,0D5B,5218.25,0DA6,5332.72,0D0C,5097.68,01,4.66,01,4.66,02,9.32,31,228.39,00,0,A5,4.2,0807,-17.78,BA,3.75
830,05AF,26.72,05FF,17.84,0637,11.62,0630,12.4,064B,9.4,068F,2562.58,0D08,5091.58,0D63,5230.46,0DAD,5343.41,0CF4,5061.05,01,4.66,01,4.66,02,9.32,30,223.73,00,0,A5,4.2,0805,-11.93,BA,3.75
835,05B1,26.49,0601,17.62,0638,11.51,0629,13.18,064D,9.18,065B,2483.21,0D0E,5100.73,0D67,5236.57,0DA8,5335.78,0CEB,5047.31,01,4.66,01,4.66,02,9.32,31,228.39,00,0,A5,4.2,0803,-6.07,BA,3.75
840,05B3,26.27,0602,17.51,0630,12.4,0621,14.07,064E,9.07,063D,2437.42,0D11,5105.31,0D6C,5244.2,0DA5,5331.2,0CF0,5054.95,01,4.66,01,4.66,03,13.98,30,223.73,00,0,A5,4.2,0804,-9,BA,3.75
845,05B7,25.83,0604,17.28,0638,11.51,0619,14.95,0650,8.85,0644,2448.11,0D12,5106.84,0D6D,5245.73,0D9F,5322.04,0D03,5083.94,01,4.66,01,4.66,04,18.64,30,223.73,00,0,A5,4.2,0802,-3.14,BA,3.75
850,05BB,25.38,0606,17.06,0639,11.4,0612,15.73,0652,8.63,064C,2460.32,0D12,5106.84,0D6A,5241.15,0D97,5309.83,0D20,5128.21,01,4.66,01,4.66,05,23.31,2E,214.41,00,0,A5,4.2,0803,-6.07,BA,3.75
855,05BE,25.05,0608,16.84,0639,11.4,0609,16.73,0654,8.41,0655,2474.05,0D0C,5097.68,0D69,5239.62,0D8E,5296.09,0D41,5178.57,01,4.66,01,4.66,07,32.63,2D,209.75,00,0,A5,4.2,0802,-3.14,BA,3.75
860,05C1,24.72,060B,16.51,0638,11.51,0602,17.51,0656,8.18,065C,2484.74,0D06,5088.52,0D64,5231.99,0D83,5279.3,0D54,5207.57,01,4.66,01,4.66,08,37.29,2A,195.77,02,9.32,A5,4.2,0800,2.72,BA,3.75
865,05C3,24.5,060D,16.28,0638,11.51,05FC,18.17,0656,8.18,0660,2490.84,0CFB,5071.73,0D5F,5224.36,0D79,5264.04,0D5D,5221.31,01,4.66,01,4.66,0A,46.61,26,177.12,04,18.64,A5,4.2,0800,2.72,BA,3.75
870,05C7,24.05,0610,15.95,0638,11.51,05F7,18.73,0657,8.07,0664,2496.95,0CF0,5054.95,0D5C,5219.78,0D71,5251.83,0D61,5227.41,01,4.66,01,4.66,0B,51.27,20,149.16,07,32.63,A5,4.2,0801,-0.21,BA,3.75
875,05C9,23.83,0613,15.62,0638,11.51,05F3,19.17,0658,7.96,0666,2500,0CE3,5035.1,0D57,5212.15,0D65,5233.52,0D60,5225.89,01,4.66,01,4.66,0C,55.93,1C,130.51,0A,46.61,A5,4.2,07FF,5.64,BA,3.75
880,05CC,23.5,0617,15.17,0638,11.51,05EF,19.61,0658,7.96,0667,2501.53,0CD2,5009.16,0D4D,5196.89,0D57,5212.15,0D59,5215.2,01,4.66,01,4.66,0E,65.26,16,102.54,0F,69.92,A5,4.2,0801,-0.21,BA,3.75
885,05CF,23.16,061A,14.84,0638,11.51,05ED,19.84,0658,7.96,0667,2501.53,0CBF,4980.16,0D41,5178.57,0D41,5178.57,0D4F,5199.94,01,4.66,01,4.66,10,74.58,10,74.58,13,88.56,A5,4.2,07FF,5.64,BA,3.75
890,05D2,22.83,061E,14.4,0638,11.51,05ED,19.84,0657,8.07,0664,2496.95,0CA8,4945.05,0D2F,5151.1,0D22,5131.26,0D41,5178.57,01,4.66,01,4.66,12,83.9,08,37.29,19,116.53,A5,4.2,0800,2.72,BA,3.75
895,05D5,22.5,0621,14.07,0638,11.51,05ED,19.84,0658,7.96,0661,2492.37,0C8C,4902.32,0CD8,5018.32,0CCD,5001.53,0CED,5050.37,01,4.66,01,4.66,17,107.21,09,41.95,1F,144.49,A5,4.2,0803,-6.07,BA,3.75
900,05D8,22.17,0626,13.51,0638,11.51,05EF,19.61,0656,8.18,065B,2483.21,0C95,4916.06,0CDB,5022.89,0CC6,4990.84,0CEF,5053.42,01,4.66,01,4.66,17,107.21,06,27.97,22,158.48,A5,4.2,07FE,8.57,BA,3.75
905,05DB,21.83,0629,13.18,0637,11.62,05F2,19.28,0656,8.18,0654,2472.53,0D07,5090.05,0D15,5111.42,0CF3,5059.52,0D2A,5143.47,01,4.66,08,37.29,13,88.56,02,9.32,22,158.48,A5,4.2,0802,-3.14,BA,3.75
910,05DF,21.39,062B,12.96,0638,11.51,05F6,18.84,0656,8.18,064B,2458.79,0D4C,5195.36,0D4A,5192.31,0D0A,5094.63,0D63,5230.46,01,4.66,11,79.24,0D,60.59,01,4.66,20,149.16,A5,4.2,0803,-6.07,BA,3.75
915,05DF,21.39,062C,12.84,0637,11.62,05F7,18.73,0653,8.52,0641,2443.53,0D93,5303.72,0D7C,5268.62,0D11,5105.31,0DA5,5331.2,01,4.66,10,74.58,05,23.31,01,4.66,18,111.87,A5,4.2,0803,-6.07,BA,3.75
920,05E5,20.72,062B,12.96,0636,11.73,05F8,18.62,0652,8.63,0636,2426.74,0D9D,5318.99,0D7D,5270.15,0D14,5109.89,0DAB,5340.35,01,4.66,16,102.54,04,18.64,00,0,18,111.87,A5,4.2,0804,-9,BA,3.75
925,05E9,20.28,0629,13.18,0635,11.85,05FB,18.28,0650,8.85,0628,2405.37,0DAC,5341.88,0D7E,5271.67,0D16,5112.94,0DB5,5355.62,01,4.66,1A,121.19,03,13.98,01,4.66,15,97.88,A5,4.2,0806,-14.85,BA,3.75
930,05ED,19.84,0624,13.73,0634,11.96,05FC,18.17,064E,9.07,0616,2377.9,0DB4,5354.09,0D7C,5268.62,0D14,5109.89,0DBA,5363.25,01,4.66,1C,130.51,02,9.32,01,4.66,12,83.9,A5,4.2,0804,-9,BA,3.75
935,05F1,19.39,061F,14.29,0634,11.96,05FE,17.95,064C,9.29,0605,2351.95,0DB8,5360.2,0D77,5260.99,0D11,5105.31,0DBA,5363.25,01,4.66,1F,144.49,02,9.32,01,4.66,11,79.24,A5,4.2,0806,-14.85,BA,3.75
940,05F5,18.95,0619,14.95,0635,11.85,0600,17.73,064B,9.4,05EF,2318.38,0DB8,5360.2,0D70,5250.31,0D0B,5096.15,0DB9,5361.72,01,4.66,21,153.82,02,9.32,01,4.66,0F,69.92,A5,4.2,0803,-6.07,BA,3.75
945,05F9,18.5,0612,15.73,0634,11.96,0603,17.39,0649,9.63,05D6,2280.22,0DB4,5354.09,0D6A,5241.15,0D02,5082.42,0DB1,5349.51,01,4.66,22,158.48,02,9.32,01,4.66,0D,60.59,A5,4.2,0806,-14.85,BA,3.75
950,05FD,18.06,0607,16.95,0634,11.96,0604,17.28,0648,9.74,05E2,2298.53,0DAD,5343.41,0D63,5230.46,0CF8,5067.16,0DAA,5338.83,01,4.66,23,163.14,02,9.32,01,4.66,0D,60.59,A5,4.2,0805,-11.93,BA,3.75
955,0601,17.62,0601,17.62,0633,12.07,0608,16.84,0647,9.85,0679,2529,0DA2,5326.62,0D5D,5221.31,0CEB,5047.31,0D9D,5318.99,01,4.66,24,167.8,02,9.32,01,4.66,0B,51.27,A5,4.2,0805,-11.93,B9,4.13
960,0607,16.95,05F9,18.5,0635,11.85,060A,16.62,0647,9.85,06C2,2640.42,0D95,5306.78,0D55,5209.1,0CDA,5021.37,0D8A,5289.99,01,4.66,26,177.12,02,9.32,00,0,0A,46.61,A5,4.2,0804,-9,BA,3.75
965,0604,17.28,05F1,19.39,0635,11.85,060F,16.06,0647,9.85,06E8,2698.41,0D85,5282.36,0D4B,5193.83,0CCA,4996.95,0D79,5264.04,01,4.66,27,181.78,02,9.32,01,4.66,08,37.29,A5,4.2,0805,-11.93,BA,3.75
970,0604,17.28,05E9,20.28,0635,11.85,060F,16.06,0647,9.85,0704,2741.15,0D73,5254.88,0D41,5178.57,0CB8,4969.47,0D5F,5224.36,01,4.66,29,191.11,03,13.98,01,4.66,07,32.63,A5,4.2,0805,-11.93,BA,3.75
975,0600,17.73,05E4,20.83,0636,11.73,0613,15.62,0648,9.74,071A,2774.73,0D5A,5216.73,0D32,5155.68,0CA0,4932.84,0D46,5186.2,01,4.66,28,186.44,04,18.64,01,4.66,06,27.97,A5,4.2,0809,-23.64,BA,3.75
980,05FB,18.28,05DE,21.5,0636,11.73,0616,15.29,0648,9.74,072D,2803.72,0D3C,5170.94,0D1A,5119.05,0C84,4890.11,0D25,5135.84,01,4.66,2A,195.77,06,27.97,01,4.66,05,23.31,A5,4.2,0803,-6.07,BA,3.75
985,05F5,18.95,05D9,22.06,0638,11.51,061A,14.84,064A,9.52,073A,2823.57,0D10,5103.79,0CF3,5059.52,0C65,4842.8,0CF7,5065.63,01,4.66,28,186.44,08,37.29,00,0,04,18.64,A5,4.2,0805,-11.93,BA,3.75
990,05EC,19.95,05D6,22.39,0638,11.51,061D,14.51,064B,9.4,073E,2829.67,0CBA,4972.53,0CA4,4938.95,0C3A,4777.17,0C9F,4931.32,01,4.66,26,177.12,0B,51.27,01,4.66,04,18.64,A5,4.2,0806,-14.85,B9,4.13
